CustomerKey,Full Name,Gender,DateFirstPurchase,Customer city,Country
26190,Arthur Suri,Male,2020-04-17,Malabar,Australia
26191,Jon Wang,Male,2020-04-28,Goulburn,Australia
26192,Noah Hill,Male,2020-04-26,Hervey Bay,Australia
26193,Luis Edwards,Male,2022-01-02,Beverly Hills,United States
26194,Miguel Brown,Male,2021-12-06,Downey,United States
26195,Alyssa Rivera,Female,2021-02-02,National City,United States
26196,Gavin Griffin,Male,2021-08-22,Imperial Beach,United States
26197,Marcus Lopez,Male,2022-01-10,Burien,United States
26198,Alyssa Taylor,Female,2021-09-02,Lincoln Acres,United States
26199,Matthew White,Male,2021-01-31,Woodland Hills,United States
26200,Ian Baker,Male,2020-09-26,Metchosin,Canada
26201,Dalton Watson,Male,2020-01-10,Santa Monica,United States
26202,Haley Simmons,Female,2020-09-06,N. Vancouver,Canada
26203,Nicole Hall,Female,2021-10-21,Imperial Beach,United States
26204,Christy Gao,Female,2020-04-10,Port Macquarie,Australia
26205,Julio Alvarez,Male,2021-11-29,Lancaster,United Kingdom
26206,Kurt She,Male,2021-12-23,London,United Kingdom
26207,Kelvin Zeng,Male,2021-12-23,Oxford,United Kingdom
26208,Sharon Anand,Female,2021-06-25,Watford,United Kingdom
26209,Jan Cox,Female,2021-09-09,Solingen,Germany
26210,Clinton Gill,Male,2021-04-02,Berks,United Kingdom
26211,Bridget Yuan,Female,2021-04-10,London,United Kingdom
26212,Summer Martinez,Female,2021-10-05,Kassel,Germany
26213,Grant Andersen,Male,2021-11-13,Boulogne-Billancourt,France
26214,Christy Chande,Female,2021-05-28,Gateshead,United Kingdom
26215,Grant Shan,Male,2021-12-26,Milton Keynes,United Kingdom
26216,Ebony Subram,Female,2021-07-15,London,United Kingdom
26217,Pedro Blanco,Male,2021-11-25,W. York,United Kingdom
26218,Barry Patel,Male,2021-04-12,Billericay,United Kingdom
26219,Summer Suri,Female,2021-05-17,Bury,United Kingdom
26220,Jonathan Harris,Male,2021-05-21,Bury,United Kingdom
26221,Kari Chapman,Female,2021-09-08,Erlangen,Germany
26222,Carolyn Madan,Female,2021-03-30,London,United Kingdom
26223,Dominic Sai,Male,2021-09-25,Offenbach,Germany
26224,Henry Gonzalez,Male,2021-03-04,Cergy,France
26225,Sergio Srini,Male,2021-03-02,Chatou,France
26226,Michele Andersen,Female,2021-07-09,München,Germany
26227,Joe Gutierrez,Male,2021-10-28,Offenbach,Germany
26228,Carolyn Perez,Female,2021-10-14,Poing,Germany
26229,Cara Ye,Female,2021-10-26,Hamburg,Germany
26230,Natasha Ramos,Female,2021-10-09,Braunschweig,Germany
26231,Maurice Nara,Male,2021-11-15,Colomiers,France
26232,Jay Gomez,Male,2021-04-23,Bury,United Kingdom
26233,Cristina Chande,Female,2021-02-04,Bonn,Germany
26234,Antonio Perry,Male,2020-01-11,Berkeley,United States
26235,Michelle Watson,Female,2020-10-10,Shawnee,Canada
26236,Isabella Evans,Female,2022-01-16,Burien,United States
26237,Grace Martin,Female,2021-02-22,Concord,United States
26238,Julia Foster,Female,2020-01-08,National City,United States
26239,Kaitlyn Turner,Female,2021-11-09,Milwaukie,United States
26240,Katelyn Evans,Female,2021-04-27,Port Orchard,United States
26241,James Lal,Male,2020-01-22,Palo Alto,United States
26242,Isabella Lewis,Female,2021-04-21,Shawnee,Canada
26243,Fernando Gonzalez,Male,2021-12-07,Lake Oswego,United States
26244,Jordan Hughes,Male,2021-08-29,Spokane,United States
26245,Devin Murphy,Male,2020-01-27,Beverly Hills,United States
26246,Jade Bell,Female,2021-10-04,Burlingame,United States
26247,Sophia Turner,Female,2020-01-11,Chula Vista,United States
26248,Thomas Lewis,Male,2021-07-06,Lake Oswego,United States
26249,Thomas Ross,Male,2020-01-09,Spokane,United States
26250,Miguel Simmons,Male,2021-02-14,Woodburn,United States
26251,Cedric Huang,Male,2021-12-12,Beverly Hills,United States
26252,Morgan Garcia,Female,2020-01-06,Lincoln Acres,United States
26253,Dalton Wright,Male,2021-06-11,Salem,United States
26254,Seth Henderson,Male,2021-07-14,Beaverton,United States
26255,Cameron Alexander,Male,2021-10-05,Lebanon,United States
26256,Ronald Rana,Male,2021-10-09,Ballard,United States
26257,Hector Jimenez,Male,2021-09-03,Burlingame,United States
26258,Angelica Powell,Female,2021-10-06,Portland,United States
26259,Hunter Bryant,Male,2021-04-01,Redmond,United States
26260,Ryan Jackson,Male,2021-05-20,Spokane,United States
26261,Brooke Watson,Female,2021-04-20,Woodburn,United States
26262,Hannah Thompson,Female,2021-06-17,Lynnwood,United States
26263,Kaitlyn Collins,Female,2021-03-16,Portland,United States
26264,Elijah Lal,Male,2021-03-21,West Covina,United States
26265,Tammy Lopez,Female,2021-11-01,Beaverton,United States
26266,Brent Gao,Male,2021-05-23,Bellingham,United States
26267,Matthew Martin,Male,2021-10-20,Long Beach,United States
26268,Jonathon Romero,Male,2021-05-04,Berkeley,United States
26269,Chloe Moore,Female,2021-08-23,Langford,Canada
26270,Hailey Bailey,Female,2021-07-25,Shawnee,Canada
26271,Bailey Baker,Female,2021-07-22,San Diego,United States
26272,Kelly Hughes,Female,2021-02-06,Yakima,United States
26273,Chelsea Suri,Female,2021-06-30,Burien,United States
26274,Jennifer Wood,Female,2021-05-24,Tacoma,United States
26275,Miguel Johnson,Male,2021-07-10,Yakima,United States
26276,Heather Huang,Female,2020-01-27,Beaverton,United States
26277,Jacqueline Hughes,Female,2020-02-13,Kirkland,United States
26278,Jon Wu,Male,2021-02-03,Ballard,United States
26279,Trinity Sanchez,Female,2020-11-24,N. Vancouver,Canada
26280,Jackson Jenkins,Male,2020-02-09,Coronado,United States
26281,Ian Alexander,Male,2020-02-10,West Covina,United States
26282,Leonard Jai,Male,2021-12-19,Burien,United States
26283,Jeremiah Diaz,Male,2020-02-01,Woodland Hills,United States
26284,Garrett Ward,Male,2021-10-05,Everett,United States
26285,Kayla Hayes,Female,2020-02-13,Issaquah,United States
26286,Evan Phillips,Male,2020-02-12,Santa Monica,United States
26287,Elijah Baker,Male,2021-05-16,Lebanon,United States
26288,Alexandra Russell,Female,2022-01-13,Burbank,United States
26289,Samuel Simmons,Male,2021-06-25,Burlingame,United States
26290,Noah Chen,Male,2020-02-06,West Covina,United States
26291,Blake Walker,Male,2021-03-11,Long Beach,United States
26292,Marty Simpson,Female,2020-02-23,Bellingham,United States
26293,Casey Carlson,Male,2020-01-29,Bremerton,United States
26294,Andrew Johnson,Male,2020-10-31,Langford,Canada
26295,Toni Kapoor,Female,2020-02-16,Bremerton,United States
26296,Grace Simmons,Female,2020-02-05,Issaquah,United States
26297,Jeremiah Lopez,Male,2020-02-22,Lebanon,United States
26298,Jasmine Peterson,Female,2020-02-11,Marysville,United States
26299,Y. Yong,Male,2020-02-15,Tacoma,United States
26300,Audrey Ortega,Female,2020-02-09,Bellflower,United States
26301,Isaiah Hall,Male,2020-02-14,Lakewood,United States
26302,James Jackson,Male,2020-01-30,Daly City,United States
26303,Devon Pal,Male,2020-02-24,Bellflower,United States
26304,Anna Lewis,Female,2020-02-28,Bellingham,United States
26305,Julia Rogers,Female,2020-02-19,Lebanon,United States
26306,Kyle Holt,Male,2020-03-20,Fremont,United States
26307,Alexander Miller,Male,2020-03-08,Colma,United States
26308,Sara Kelly,Female,2020-03-09,Walla Walla,United States
26309,Julian Powell,Male,2020-03-09,Downey,United States
26310,Kaitlyn Garcia,Female,2020-10-29,N. Vancouver,Canada
26311,Brenda Rodriguez,Female,2020-03-25,Bellingham,United States
26312,Elizabeth Wood,Female,2020-03-19,Port Orchard,United States
26313,Dalton Simmons,Male,2020-03-19,Lemon Grove,United States
26314,Angel Murphy,Male,2021-05-15,Santa Monica,United States
26315,Taylor Peterson,Female,2020-03-17,San Gabriel,United States
26316,Stephanie Hughes,Female,2020-02-16,Oak Bay,Canada
26317,Amanda Wright,Female,2020-03-27,Redmond,United States
26318,Caleb Parker,Male,2021-08-16,Royal Oak,Canada
26319,Dylan Martinez,Male,2020-03-26,Santa Cruz,United States
26320,Brianna Diaz,Female,2020-02-29,Los Angeles,United States
26321,Randall Blanco,Male,2020-04-18,Burnaby,Canada
26322,Justin Zhang,Male,2020-03-22,Issaquah,United States
26323,Dwayne Ruiz,Male,2021-11-16,Beaverton,United States
26324,Faith Brooks,Female,2020-03-08,Redmond,United States
26325,Tyler Robinson,Male,2020-03-25,Spokane,United States
26326,Trevor Washington,Male,2020-03-12,Chula Vista,United States
26327,Jack Jai,Male,2020-03-20,Downey,United States
26328,Edward Anderson,Male,2020-04-15,Redwood City,United States
26329,Angelica Bryant,Female,2020-04-04,Fremont,United States
26330,Marcus Diaz,Male,2020-04-03,Bremerton,United States
26331,Melanie Powell,Female,2020-04-16,Bremerton,United States
26332,Aaron Mitchell,Male,2021-08-16,Lebanon,United States
26333,Alexandria Alexander,Female,2021-05-06,Portland,United States
26334,Ross Blanco,Male,2021-09-28,Bellflower,United States
26335,April Pal,Female,2021-04-12,Burbank,United States
26336,Noah Brown,Male,2022-01-17,Downey,United States
26337,Jennifer Gonzalez,Female,2021-04-25,Bremerton,United States
26338,Anna Coleman,Female,2020-04-11,Oakland,United States
26339,Cindy James,Female,2020-04-17,Walla Walla,United States
26340,Melissa Morris,Female,2021-02-22,Olympia,United States
26341,Olivia Taylor,Female,2021-06-13,Port Orchard,United States
26342,Eduardo Griffin,Male,2020-04-16,National City,United States
26343,Mariah Washington,Female,2020-04-04,Spokane,United States
26344,Natalie Hughes,Female,2020-04-20,Los Angeles,United States
26345,Connor Baker,Male,2021-08-08,Newport Beach,United States
26346,Emmanuel Suri,Male,2021-06-23,Beverly Hills,United States
26347,Alvin Raji,Male,2021-10-22,Bremerton,United States
26348,Logan Moore,Male,2021-02-08,Metchosin,Canada
26349,Adam Lopez,Male,2021-04-02,Spokane,United States
26350,Gabrielle King,Female,2021-05-27,N. Vancouver,Canada
26351,Emma Moore,Female,2020-04-23,Oakland,United States
26352,Cynthia Fernandez,Female,2021-10-01,Eilenburg,Germany
26353,Holly Malhotra,Female,2021-11-04,Frankfurt,Germany
26354,Nelson Serrano,Male,2021-11-24,München,Germany
26355,Darren Madan,Male,2021-12-04,Les Ulis,France
26356,Timothy Howard,Male,2021-05-23,York,United Kingdom
26357,Sergio Gonzalez,Male,2021-04-28,Paris,France
26358,Mason Gonzalez,Male,2021-05-15,Paderborn,Germany
26359,George Raman,Male,2021-05-20,Runcorn,United Kingdom
26360,Max Blanco,Male,2021-05-20,Berkshire,United Kingdom
26361,Ebony Suarez,Female,2022-01-27,London,United Kingdom
26362,Joy Torres,Female,2021-10-16,Neunkirchen,Germany
26363,Larry Jimenez,Male,2021-11-18,Eilenburg,Germany
26364,Gabriella Hill,Female,2021-08-09,Peterborough,United Kingdom
26365,Phillip Fernandez,Male,2021-02-28,Orleans,France
26366,Johnathan Schmidt,Male,2021-11-05,Berlin,Germany
26367,Omar Shan,Male,2021-06-23,Paris,France
26368,Bharat Mirchandani,Male,2021-10-09,Bobigny,France
26369,Kate Nath,Female,2022-01-26,Sèvres,France
26370,Maria Bryant,Female,2021-08-23,Bottrop,Germany
26371,Cassandra Garcia,Female,2022-01-24,Saint-Denis,France
26372,Marie Browning,Female,2021-05-13,W. York,United Kingdom
26373,Mariah Reed,Female,2020-04-20,Oak Bay,Canada
26374,Bradley Pal,Male,2022-01-20,Melton,Australia
26375,Shannon Ortega,Male,2020-04-04,Bendigo,Australia
26376,Anthony Martinez,Male,2021-10-18,National City,United States
26377,Isabelle Foster,Female,2021-12-01,Cliffside,Canada
26378,Colin Raje,Male,2021-10-21,Paderborn,Germany
26379,Cindy Rodriguez,Female,2021-07-17,Leeds,United Kingdom
26380,Ricardo Luo,Male,2021-07-29,Cergy,France
26381,Shannon Romero,Male,2021-01-20,Frankfurt,Germany
26382,Dale Xu,Male,2021-01-26,Frankfurt am Main,Germany
26383,Ronnie Hu,Male,2021-08-04,Paris,France
26384,Jon Zhu,Male,2021-09-15,Paris,France
26385,Javier Muñoz,Male,2021-11-25,Eilenburg,Germany
26386,Kelli Zhao,Female,2021-08-23,Newcastle upon Tyne,United Kingdom
26387,Dalton Roberts,Male,2021-11-18,Watford,United Kingdom
26388,Wayne Jai,Male,2021-12-08,Cergy,France
26389,Candice Zhou,Female,2021-04-27,Paris,France
26390,Ivan Mehta,Male,2021-08-04,London,United Kingdom
26391,Dominique Arun,Female,2021-05-27,Les Ulis,France
26392,Kelli Rai,Female,2021-04-09,München,Germany
26393,Donald Raman,Male,2021-06-13,Paderborn,Germany
26394,Martha Sun,Female,2021-10-07,Paris La Defense,France
26395,Daisy Gill,Female,2021-02-11,Poing,Germany
26396,Terry Black,Male,2022-01-16,Stuttgart,Germany
26397,Micheal Travers,Male,2021-11-08,Oxford,United Kingdom
26398,Ian Watson,Male,2021-08-30,York,United Kingdom
26399,Erick Gonzalez,Male,2021-02-27,Saarlouis,Germany
26400,Jade James,Female,2021-03-07,Esher-Molesey,United Kingdom
26401,Natalie Butler,Female,2021-02-12,Esher-Molesey,United Kingdom
26402,Jamie Wagner,Female,2021-06-17,Dunkerque,France
26403,Philip Navarro,Male,2021-09-06,Leipzig,Germany
26404,Trisha Wu,Female,2021-12-22,W. York,United Kingdom
26405,Naomi Blanco,Female,2021-09-12,Paris,France
26406,Haley Lopez,Female,2021-12-17,Roubaix,France
26407,Ashley Davis,Female,2021-03-02,Bury,United Kingdom
26408,Martha Huang,Female,2021-08-28,London,United Kingdom
26409,Christy Goel,Female,2021-03-14,Maidenhead,United Kingdom
26410,Franklin Goel,Male,2021-07-11,Saint Germain en Laye,France
26411,Mario Xu,Male,2021-03-01,Birmingham,United Kingdom
26412,Kate Chande,Female,2021-10-22,Les Ulis,France
26413,Rebekah Romero,Female,2021-10-22,Saint Ouen,France
26414,George Patel,Male,2021-02-06,München,Germany
26415,Latoya Lal,Female,2022-01-19,Hamburg,Germany
26416,Amy Zhao,Female,2021-07-09,London,United Kingdom
26417,Dustin Rai,Male,2021-06-03,Oxford,United Kingdom
26418,Rafael Chande,Male,2021-07-07,Paris,France
26419,Geoffrey Suri,Male,2021-06-24,Berlin,Germany
26420,Bob Kapoor,Male,2021-02-07,Stuttgart,Germany
26421,Allison Peterson,Female,2021-10-23,Caloundra,Australia
26422,Pedro Suri,Male,2020-05-17,Warrnambool,Australia
26423,Hector Gutierrez,Male,2020-05-23,Cranbourne,Australia
26424,Kayla White,Female,2021-03-03,Cranbourne,Australia
26425,Janelle Malhotra,Female,2021-08-30,Lane Cove,Australia
26426,Heidi Malhotra,Female,2021-12-05,Cloverdale,Australia
26427,Alicia Xie,Female,2021-11-20,Seaford,Australia
26428,Colin Ma,Male,2021-09-16,Cranbourne,Australia
26429,Reginald Ortega,Male,2020-05-28,Cloverdale,Australia
26430,Paula Sanz,Female,2021-09-22,Perth,Australia
26431,Shaun Rai,Male,2021-12-15,Lane Cove,Australia
26432,Isabel Simmons,Female,2021-04-26,Hervey Bay,Australia
26433,Nelson Rubio,Male,2020-05-10,Silverwater,Australia
26434,Mallory Romero,Female,2021-06-21,Sydney,Australia
26435,Yolanda Goel,Female,2020-05-26,Bendigo,Australia
26436,Briana Carlson,Female,2020-05-05,Bendigo,Australia
26437,Tiffany Zhu,Female,2020-05-26,Rockhampton,Australia
26438,Alisha Shen,Female,2020-05-11,Malabar,Australia
26439,Isaac Morris,Male,2020-05-04,Caloundra,Australia
26440,Devin Green,Male,2020-05-17,Melbourne,Australia
26441,Randy Lu,Male,2021-12-22,Rockhampton,Australia
26442,Barbara Huang,Female,2020-05-04,Matraville,Australia
26443,Kathryn She,Female,2020-05-16,Townsville,Australia
26444,Pamela Lopez,Female,2020-05-22,North Ryde,Australia
26445,Aidan Foster,Male,2020-05-19,Caloundra,Australia
26446,Jamie Muñoz,Male,2022-01-24,Milsons Point,Australia
26447,Noah Russell,Male,2020-06-05,Rockhampton,Australia
26448,Kara Yuan,Female,2021-08-26,Bremerton,United States
26449,Jared Gray,Male,2021-03-27,Port Hammond,Canada
26450,Lauren Ramirez,Female,2021-10-15,Salem,United States
26451,Mariah Perry,Female,2021-07-15,Spokane,United States
26452,James Martinez,Male,2021-04-11,West Covina,United States
26453,Cole Peterson,Male,2021-10-08,Oregon City,United States
26454,Sebastian Cox,Male,2021-07-27,Redmond,United States
26455,Samuel Carter,Male,2021-05-28,Kirkland,United States
26456,Xavier Peterson,Male,2021-11-20,Port Hammond,Canada
26457,Sydney Moore,Female,2021-03-11,Woodburn,United States
26458,Ryan Moore,Male,2021-06-07,Daly City,United States
26459,Angelica Hayes,Female,2021-08-26,Port Orchard,United States
26460,Gabriella Cook,Female,2022-01-16,W. Linn,United States
26461,Brooke Howard,Female,2021-12-31,Oak Bay,Canada
26462,Lauren Kelly,Female,2021-09-15,Bellingham,United States
26463,Alexa Rogers,Female,2021-09-26,Bellingham,United States
26464,Alexandria Griffin,Female,2021-10-28,Olympia,United States
26465,Andrea Evans,Female,2021-03-14,Lincoln Acres,United States
26466,Kevin Turner,Male,2021-06-03,Beaverton,United States
26467,Nicole Brooks,Female,2021-12-01,Mill Valley,United States
26468,Alyssa Brown,Female,2021-02-08,Newport Beach,United States
26469,Joy Alvarez,Female,2021-03-05,Berkeley,United States
26470,Marcus Cooper,Male,2021-03-15,Mill Valley,United States
26471,Edward Perez,Male,2021-08-28,San Carlos,United States
26472,David Hughes,Male,2021-03-20,Spring Valley,United States
26473,Anna Wood,Female,2021-08-05,Salem,United States
26474,Mackenzie Morris,Female,2021-07-25,Port Hammond,Canada
26475,Isabella Gonzalez,Female,2021-06-17,Newport Beach,United States
26476,Jordan Jai,Male,2021-08-07,Downey,United States
26477,Joel Rana,Male,2021-10-08,Burlingame,United States
26478,Sara Collins,Female,2021-07-17,Daly City,United States
26479,Katherine Cook,Female,2021-10-07,Colma,United States
26480,Jacqueline Patterson,Female,2021-02-13,Novato,United States
26481,Luke Young,Male,2020-04-19,La Jolla,United States
26482,Sydney Hill,Female,2020-05-20,Royal Oak,Canada
26483,Taylor Ward,Female,2021-07-22,Downey,United States
26484,Fernando Patterson,Male,2020-04-28,Bellflower,United States
26485,Jason Bryant,Male,2020-04-01,Renton,United States
26486,Andrea Cook,Female,2020-04-24,Los Angeles,United States
26487,Vincent Ma,Male,2020-04-16,Beaverton,United States
26488,Julia Rodriguez,Female,2021-02-23,Cliffside,Canada
26489,Jordan Collins,Male,2021-02-02,Beverly Hills,United States
26490,Antonio Simmons,Male,2020-04-14,Woodland Hills,United States
26491,Riley Sanchez,Female,2020-05-09,Bellingham,United States
26492,Ryan Rodriguez,Male,2021-04-23,Colma,United States
26493,Lawrence Ramos,Male,2021-02-17,Bellingham,United States
26494,Nicholas White,Male,2021-10-05,Coronado,United States
26495,Allison Baker,Female,2021-09-15,Cliffside,Canada
